Tattoo	Disease with this Risk Factor	Hepatitis B	.
Tattooed Blue (TV Episode) #1	Original air date	"2009-03-12"^^<http://www.w3.org/2001/XMLSchema#date>	.
Tattooed Blue (TV Episode) #1	Previous episode	Lo-Ridin' Grandpa (TV Episode) #2	.
Tattooed Blue (TV Episode) #1	Season	Speeders - Season 4	.
Tattooed Blue (TV Episode) #1	Season number	"4"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Blue (TV Episode) #1	Series	Speeders	.
Tattooed Blue (TV Episode) #1	TVRage Episode ID	"787263"	.
Tattooed Blue (TV Episode) #1	is-a	TV Episode	.
Tattooed Blue (TV Episode) #1	is-a	Topic	.
Tattooed Blue (TV Episode) #2	Episode number	"14"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Blue (TV Episode) #2	Original air date	"2009-03-12"^^<http://www.w3.org/2001/XMLSchema#date>	.
Tattooed Blue (TV Episode) #2	Previous episode	Lo-Ridin' Grandpa (TV Episode) #3	.
Tattooed Blue (TV Episode) #2	Season	Speeders - Season 6	.
Tattooed Blue (TV Episode) #2	Season number	"6"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Blue (TV Episode) #2	Series	Speeders	.
Tattooed Blue (TV Episode) #2	TVRage Episode ID	"1064818456"	.
Tattooed Blue (TV Episode) #2	is-a	TV Episode	.
Tattooed Blue (TV Episode) #2	is-a	Topic	.
Tattooed Blue (m/0mc9n9w)	Recording	Tattooed Blue (Canonical Version)	.
Tattooed Blue (m/0mc9n9w)	Release	A Fistful of Pesetas (Musical Release)	.
Tattooed Blue (m/0mc9n9w)	Track #	"14"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Blue (m/0mc9n9w)	is-a	Release track	.
Tattooed Blue (m/0mc9n9w)	is-a	Topic	.
Tattooed Bride	Canonical version	Tatooed Bride (Canonical Version)	.
Tattooed Bride	Length	"714.0"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattooed Bride	Recorded by	Jazz at Lincoln Center (Musical Group)	.
Tattooed Bride	Release	They Came To Swing (Consumer product)	.
Tattooed Bride	is-a	Canonical Version	.
Tattooed Bride	is-a	Musical Recording	.
Tattooed Bride	is-a	Topic	.
Tattooed Bride (m/0kt9b3_)	Recording	Tattooed Bride	.
Tattooed Bride (m/0kt9b3_)	Release	They Came To Swing (Consumer product)	.
Tattooed Bride (m/0kt9b3_)	Track #	"10"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Bride (m/0kt9b3_)	is-a	Release track	.
Tattooed Bride (m/0kt9b3_)	is-a	Topic	.
Tattooed Bruise	Recording	Tattoed Bruise (Musical Recording)	.
Tattooed Bruise	Release	1000 Yard Stare (Musical Release)	.
Tattooed Bruise	Track #	"9"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Bruise	is-a	Release track	.
Tattooed Bruise	is-a	Topic	.
Tattooed By The Sun (Musical Recording)	Length	"250.0"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattooed By The Sun (Musical Recording)	Recorded by	Moon Taxi	.
Tattooed By The Sun (Musical Recording)	Release	Melodica (Compact Disc Musical Release) #14	.
Tattooed By The Sun (Musical Recording)	is-a	Canonical Version	.
Tattooed By The Sun (Musical Recording)	is-a	Musical Recording	.
Tattooed By The Sun (Musical Recording)	is-a	Topic	.
Tattooed By The Sun (m/0mjr9wl)	Recording	Tattooed By The Sun (Musical Recording)	.
Tattooed By The Sun (m/0mjr9wl)	Release	Melodica (Compact Disc Musical Release) #14	.
Tattooed By The Sun (m/0mjr9wl)	Track #	"6"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed By The Sun (m/0mjr9wl)	is-a	Release track	.
Tattooed By The Sun (m/0mjr9wl)	is-a	Topic	.
Tattooed Chick (Musical Recording)	Length	"92.133"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattooed Chick (Musical Recording)	Recorded by	Spoiled Rotten	.
Tattooed Chick (Musical Recording)	Release	Kung Fu Leather Jacket (Musical Release)	.
Tattooed Chick (Musical Recording)	is-a	Canonical Version	.
Tattooed Chick (Musical Recording)	is-a	Musical Recording	.
Tattooed Chick (Musical Recording)	is-a	Topic	.
Tattooed Chick (live) (Musical Recording)	Canonical version	Tattooed Chick (Musical Recording)	.
Tattooed Chick (live) (Musical Recording)	Length	"86.88"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattooed Chick (live) (Musical Recording)	Recorded by	Spoiled Rotten	.
Tattooed Chick (live) (Musical Recording)	Release	Guitarded (Musical Release) #4	.
Tattooed Chick (live) (Musical Recording)	is-a	Musical Recording	.
Tattooed Chick (live) (Musical Recording)	is-a	Topic	.
Tattooed Chick (live) (m/0lm3vwn)	Recording	Tattooed Chick (live) (Musical Recording)	.
Tattooed Chick (live) (m/0lm3vwn)	Release	Guitarded (Musical Release) #4	.
Tattooed Chick (live) (m/0lm3vwn)	Track #	"22"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Chick (live) (m/0lm3vwn)	is-a	Release track	.
Tattooed Chick (live) (m/0lm3vwn)	is-a	Topic	.
Tattooed Chick (m/0lt92yj)	Recording	Tattooed Chick (Musical Recording)	.
Tattooed Chick (m/0lt92yj)	Release	Kung Fu Leather Jacket (Musical Release)	.
Tattooed Chick (m/0lt92yj)	Track #	"3"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Chick (m/0lt92yj)	is-a	Release track	.
Tattooed Chick (m/0lt92yj)	is-a	Topic	.
Tattooed Corpse	MySpace ID	"tattooedcorpse"	.
Tattooed Corpse	is-a	Musical Artist	.
Tattooed Corpse	is-a	Musical Group	.
Tattooed Corpse	is-a	Topic	.
Tattooed Dancer	Length	"233.066"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattooed Dancer	Recorded by	Ozzy Osbourne	.
Tattooed Dancer	Release	No Rest for the Wicked (Consumer product) #39	.
Tattooed Dancer	Release	No Rest for the Wicked (Consumer product) #6	.
Tattooed Dancer	Release	No Rest for the Wicked (Musical Release) #47	.
Tattooed Dancer	is-a	Canonical Version	.
Tattooed Dancer	is-a	Musical Recording	.
Tattooed Dancer	is-a	Topic	.
Tattooed Dancer (Musical Recording) #1	Canonical version	Tattooed Dancer	.
Tattooed Dancer (Musical Recording) #1	Length	"227.16"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattooed Dancer (Musical Recording) #1	Recorded by	Ozzy Osbourne	.
Tattooed Dancer (Musical Recording) #1	Release	Just Say Ozzy (Compact Disc Musical Release)	.
Tattooed Dancer (Musical Recording) #1	Release	Just Say Ozzy (Consumer product)	.
Tattooed Dancer (Musical Recording) #1	is-a	Musical Recording	.
Tattooed Dancer (Musical Recording) #1	is-a	Topic	.
Tattooed Dancer (m/0khstpz)	Recording	Tattooed Dancer	.
Tattooed Dancer (m/0khstpz)	Release	No Rest for the Wicked (Consumer product) #6	.
Tattooed Dancer (m/0khstpz)	Track #	"7"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Dancer (m/0khstpz)	is-a	Release track	.
Tattooed Dancer (m/0khstpz)	is-a	Topic	.
Tattooed Dancer (m/0l5c5_z)	Recording	Tattooed Dancer (Musical Recording) #1	.
Tattooed Dancer (m/0l5c5_z)	Release	Just Say Ozzy (Compact Disc Musical Release)	.
Tattooed Dancer (m/0l5c5_z)	Track #	"4"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Dancer (m/0l5c5_z)	is-a	Release track	.
Tattooed Dancer (m/0l5c5_z)	is-a	Topic	.
Tattooed Dancer (m/0l7zwkc)	Recording	Tattooed Dancer	.
Tattooed Dancer (m/0l7zwkc)	Release	No Rest for the Wicked (Musical Release) #47	.
Tattooed Dancer (m/0l7zwkc)	Track #	"7"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Dancer (m/0l7zwkc)	is-a	Release track	.
Tattooed Dancer (m/0l7zwkc)	is-a	Topic	.
Tattooed Dancer (m/0m9jqcw)	Recording	Tattooed Dancer (Musical Recording) #1	.
Tattooed Dancer (m/0m9jqcw)	Release	Just Say Ozzy (Consumer product)	.
Tattooed Dancer (m/0m9jqcw)	Track #	"4"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Dancer (m/0m9jqcw)	is-a	Release track	.
Tattooed Dancer (m/0m9jqcw)	is-a	Topic	.
Tattooed Dancer (m/0mbvp3b)	Recording	Tattooed Dancer	.
Tattooed Dancer (m/0mbvp3b)	Release	No Rest for the Wicked (Consumer product) #39	.
Tattooed Dancer (m/0mbvp3b)	Track #	"7"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Dancer (m/0mbvp3b)	is-a	Release track	.
Tattooed Dancer (m/0mbvp3b)	is-a	Topic	.
Tattooed Dancer (m/0rqlmt4)	Recording	Tattooed Dancer	.
Tattooed Dancer (m/0rqlmt4)	Release	No Rest for the Wicked (Consumer product) #11	.
Tattooed Dancer (m/0rqlmt4)	Track #	"7"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Dancer (m/0rqlmt4)	is-a	Release track	.
Tattooed Dancer (m/0rqlmt4)	is-a	Topic	.
Tattooed Dancer (m/0w8gy_w)	Recording	Tattooed Dancer	.
Tattooed Dancer (m/0w8gy_w)	Release	No Rest for the Wicked (Consumer product) #2	.
Tattooed Dancer (m/0w8gy_w)	Track #	"7"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Dancer (m/0w8gy_w)	is-a	Release track	.
Tattooed Dancer (m/0w8gy_w)	is-a	Topic	.
Tattooed Driver	Gender	Male	.
Tattooed Driver	is-a	Fictional Character	.
Tattooed Driver	is-a	Film character	.
Tattooed Driver	is-a	Topic	.
Tattooed Flower Vase	Cinematography	Masaru Mori	.
Tattooed Flower Vase	Country of origin	Japan	.
Tattooed Flower Vase	Directed by	Masaru Konuma	.
Tattooed Flower Vase	Distributor	Nikkatsu	.
Tattooed Flower Vase	Genre	Drama (Film genre) #99	.
Tattooed Flower Vase	Genre	Erotica	.
Tattooed Flower Vase	Genre	Japanese Movies	.
Tattooed Flower Vase	Genre	Pink film	.
Tattooed Flower Vase	Genre	Pornographic film	.
Tattooed Flower Vase	Genre	Romance Film	.
Tattooed Flower Vase	Genre	Softcore pornography	.
Tattooed Flower Vase	Genre	World cinema	.
Tattooed Flower Vase	Initial release date	"1976"^^<http://www.w3.org/2001/XMLSchema#gYear>	.
Tattooed Flower Vase	Language	Japanese Language	.
Tattooed Flower Vase	Music by	Yasuo Higuchi	.
Tattooed Flower Vase	Netflix Genre	Drama (m/0gw5m87)	.
Tattooed Flower Vase	Netflix Genre	Foreign (m/0cq229b)	.
Tattooed Flower Vase	Netflix Genre	Foreign Dramas	.
Tattooed Flower Vase	Netflix Genre	Foreign Movies	.
Tattooed Flower Vase	Netflix Genre	Foreign Romance	.
Tattooed Flower Vase	Netflix Genre	Foreign Steamy Romance	.
Tattooed Flower Vase	Netflix Genre	Japan	.
Tattooed Flower Vase	Netflix Genre	Japanese Language	.
Tattooed Flower Vase	Netflix Genre	Japanese Movies	.
Tattooed Flower Vase	Netflix Genre	Romantic Dramas	.
Tattooed Flower Vase	Netflix Genre	Romantic Foreign Movies	.
Tattooed Flower Vase	Netflix Genre	Romantic Movies (Film genre)	.
Tattooed Flower Vase	Netflix ID	"70081002"	.
Tattooed Flower Vase	Release date(s)	"2007-11-06"^^<http://www.w3.org/2001/XMLSchema#date>	.
Tattooed Flower Vase	Runtime	"74.0"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattooed Flower Vase	Screenplay by	Kiyoharu Matsuoka	.
Tattooed Flower Vase	Title ID	"tt0286749"	.
Tattooed Flower Vase	is-a	Film	.
Tattooed Flower Vase	is-a	Netflix Title	.
Tattooed Flower Vase	is-a	Topic	.
Tattooed Geisha	Artist	Chris Garver	.
Tattooed Geisha	is-a	Artwork	.
Tattooed Geisha	is-a	Topic	.
Tattooed Girl (Canonical Version) #1	Length	"293.8"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattooed Girl (Canonical Version) #1	Recorded by	Little Feat	.
Tattooed Girl (Canonical Version) #1	is-a	Canonical Version	.
Tattooed Girl (Canonical Version) #1	is-a	Musical Recording	.
Tattooed Girl (Canonical Version) #1	is-a	Topic	.
Tattooed Girl (Canonical Version) #2	Recorded by	Teen Lovers (Musical Artist)	.
Tattooed Girl (Canonical Version) #2	Release	On the Radio Waves (Musical Release)	.
Tattooed Girl (Canonical Version) #2	is-a	Canonical Version	.
Tattooed Girl (Canonical Version) #2	is-a	Musical Recording	.
Tattooed Girl (Canonical Version) #2	is-a	Topic	.
Tattooed Girl (Musical Recording)	Recorded by	Underclass (Musical Group)	.
Tattooed Girl (Musical Recording)	Release	Underclass (Musical Release)	.
Tattooed Girl (Musical Recording)	is-a	Canonical Version	.
Tattooed Girl (Musical Recording)	is-a	Musical Recording	.
Tattooed Girl (Musical Recording)	is-a	Topic	.
Tattooed Girl (m/0lrkqz4)	Recording	Tattooed Girl (Musical Recording)	.
Tattooed Girl (m/0lrkqz4)	Release	Underclass (Musical Release)	.
Tattooed Girl (m/0lrkqz4)	Track #	"23"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Girl (m/0lrkqz4)	is-a	Release track	.
Tattooed Girl (m/0lrkqz4)	is-a	Topic	.
Tattooed Girl (m/0mllzpk)	Recording	Tattooed Girl (Canonical Version) #2	.
Tattooed Girl (m/0mllzpk)	Release	On the Radio Waves (Musical Release)	.
Tattooed Girl (m/0mllzpk)	Track #	"3"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Girl (m/0mllzpk)	is-a	Release track	.
Tattooed Girl (m/0mllzpk)	is-a	Topic	.
Tattooed Girl (m/0wmcv3j)	Recording	Tattooed Girl (Canonical Version) #1	.
Tattooed Girl (m/0wmcv3j)	Release	Rooster Rag (Consumer product)	.
Tattooed Girl (m/0wmcv3j)	Track #	"10"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Girl (m/0wmcv3j)	is-a	Release track	.
Tattooed Girl (m/0wmcv3j)	is-a	Topic	.
Tattooed Heart	Artist	Evidence One	.
Tattooed Heart	Initial release date	"2004"^^<http://www.w3.org/2001/XMLSchema#gYear>	.
Tattooed Heart	Primary release	Tattooed Heart (Compact Disc Musical Release)	.
Tattooed Heart	Release type	Album	.
Tattooed Heart	is-a	Musical Album	.
Tattooed Heart	is-a	Topic	.
Tattooed Heart (Canonical Version)	Length	"194.0"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattooed Heart (Canonical Version)	Recorded by	Ariana Grande	.
Tattooed Heart (Canonical Version)	Recording of Composition	Tattooed Heart (Composition)	.
Tattooed Heart (Canonical Version)	is-a	Canonical Version	.
Tattooed Heart (Canonical Version)	is-a	Musical Recording	.
Tattooed Heart (Canonical Version)	is-a	Topic	.
Tattooed Heart (Compact Disc Musical Release)	Credited A	"Evidence One"	.
Tattooed Heart (Compact Disc Musical Release)	Format	Compact disc	.
Tattooed Heart (Compact Disc Musical Release)	Release Date	"2004"^^<http://www.w3.org/2001/XMLSchema#gYear>	.
Tattooed Heart (Compact Disc Musical Release)	Release of	Tattooed Heart	.
Tattooed Heart (Compact Disc Musical Release)	is-a	Creative Work	.
Tattooed Heart (Compact Disc Musical Release)	is-a	Musical Release	.
Tattooed Heart (Compact Disc Musical Release)	is-a	Topic	.
Tattooed Heart (Composition)	is-a	Composition	.
Tattooed Heart (Composition)	is-a	Topic	.
Tattooed Heart (Musical Recording) #1	Length	"263.56"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattooed Heart (Musical Recording) #1	Recorded by	Evidence One	.
Tattooed Heart (Musical Recording) #1	Release	Tattooed Heart (Compact Disc Musical Release)	.
Tattooed Heart (Musical Recording) #1	is-a	Canonical Version	.
Tattooed Heart (Musical Recording) #1	is-a	Musical Recording	.
Tattooed Heart (Musical Recording) #1	is-a	Topic	.
Tattooed Heart (Musical Recording) #2	Recorded by	Northern Overload	.
Tattooed Heart (Musical Recording) #2	Release	Wait & See (Musical Release) #15	.
Tattooed Heart (Musical Recording) #2	is-a	Canonical Version	.
Tattooed Heart (Musical Recording) #2	is-a	Musical Recording	.
Tattooed Heart (Musical Recording) #2	is-a	Topic	.
Tattooed Heart (m/0l55295)	Recording	Tattooed Heart (Musical Recording) #2	.
Tattooed Heart (m/0l55295)	Release	Wait & See (Musical Release) #15	.
Tattooed Heart (m/0l55295)	Track #	"15"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Heart (m/0l55295)	is-a	Release track	.
Tattooed Heart (m/0l55295)	is-a	Topic	.
Tattooed Heart (m/0lnjv_4)	Recording	Tattooed Heart (Musical Recording) #1	.
Tattooed Heart (m/0lnjv_4)	Release	Tattooed Heart (Compact Disc Musical Release)	.
Tattooed Heart (m/0lnjv_4)	Track #	"4"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Heart (m/0lnjv_4)	is-a	Release track	.
Tattooed Heart (m/0lnjv_4)	is-a	Topic	.
Tattooed Heart (m/0wy9hlj)	Recording	Tattooed Heart (Canonical Version)	.
Tattooed Heart (m/0wy9hlj)	Release	Yours Truly (Consumer product) #11	.
Tattooed Heart (m/0wy9hlj)	Track #	"4"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Heart (m/0wy9hlj)	is-a	Release track	.
Tattooed Heart (m/0wy9hlj)	is-a	Topic	.
Tattooed Heart (m/0zqjrhn)	Recording	Tattooed Heart (Canonical Version)	.
Tattooed Heart (m/0zqjrhn)	Release	Yours Truly (Digital media Musical Release) #23	.
Tattooed Heart (m/0zqjrhn)	Track #	"4"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Hearts & Broken Promises (Canonical Version)	Length	"340.794"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattooed Hearts & Broken Promises (Canonical Version)	Recorded by	Death & Taxes (Musical Group)	.
Tattooed Hearts & Broken Promises (Canonical Version)	is-a	Canonical Version	.
Tattooed Hearts & Broken Promises (Canonical Version)	is-a	Musical Recording	.
Tattooed Hearts & Broken Promises (Canonical Version)	is-a	Topic	.
Tattooed Hearts & Broken Promises (Compact Disc Musical Release)	Credited A	"Death & Taxes"	.
Tattooed Hearts & Broken Promises (Compact Disc Musical Release)	Format	Compact disc	.
Tattooed Hearts & Broken Promises (Compact Disc Musical Release)	Release of	Tattooed Hearts & Broken Promises (Musical Album)	.
Tattooed Hearts & Broken Promises (Compact Disc Musical Release)	is-a	Creative Work	.
Tattooed Hearts & Broken Promises (Compact Disc Musical Release)	is-a	Musical Release	.
Tattooed Hearts & Broken Promises (Compact Disc Musical Release)	is-a	Topic	.
Tattooed Hearts & Broken Promises (Musical Album)	Artist	Death & Taxes (Musical Group)	.
Tattooed Hearts & Broken Promises (Musical Album)	Primary release	Tattooed Hearts & Broken Promises (Compact Disc Musical Release)	.
Tattooed Hearts & Broken Promises (Musical Album)	Release type	Album	.
Tattooed Hearts & Broken Promises (Musical Album)	is-a	Musical Album	.
Tattooed Hearts & Broken Promises (Musical Album)	is-a	Topic	.
Tattooed Hearts & Broken Promises (m/0xj45lb)	Recording	Tattooed Hearts & Broken Promises (Canonical Version)	.
Tattooed Hearts & Broken Promises (m/0xj45lb)	Release	Tattooed Hearts & Broken Promises (Compact Disc Musical Release)	.
Tattooed Hearts & Broken Promises (m/0xj45lb)	Track #	"10"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Hearts & Broken Promises (m/0xj45lb)	is-a	Release track	.
Tattooed Hearts & Broken Promises (m/0xj45lb)	is-a	Topic	.
Tattooed Her Face (Canonical Version)	Length	"228.0"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattooed Her Face (Canonical Version)	Recorded by	m/0nhv3wq	.
Tattooed Her Face (Canonical Version)	is-a	Canonical Version	.
Tattooed Her Face (Canonical Version)	is-a	Musical Recording	.
Tattooed Her Face (Canonical Version)	is-a	Topic	.
Tattooed Her Face (m/0nrlp07)	Recording	Tattooed Her Face (Canonical Version)	.
Tattooed Her Face (m/0nrlp07)	Release	Little Red Box (Consumer product)	.
Tattooed Her Face (m/0nrlp07)	Track #	"3"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Her Face (m/0nrlp07)	is-a	Release track	.
Tattooed Her Face (m/0nrlp07)	is-a	Topic	.
Tattooed Holidays (Canonical Version)	Length	"268.0"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattooed Holidays (Canonical Version)	Recorded by	Chotto Ghetto	.
Tattooed Holidays (Canonical Version)	Release	Walk Is Godlike (Musical Release)	.
Tattooed Holidays (Canonical Version)	is-a	Canonical Version	.
Tattooed Holidays (Canonical Version)	is-a	Musical Recording	.
Tattooed Holidays (Canonical Version)	is-a	Topic	.
Tattooed Holidays (m/0ml96b8)	Recording	Tattooed Holidays (Canonical Version)	.
Tattooed Holidays (m/0ml96b8)	Release	Walk Is Godlike (Musical Release)	.
Tattooed Holidays (m/0ml96b8)	Track #	"8"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Holidays (m/0ml96b8)	is-a	Release track	.
Tattooed Holidays (m/0ml96b8)	is-a	Topic	.
Tattooed Homeboys	Country of origin	United States of America	.
Tattooed Homeboys	Directed by	Mark Jensen (Film Director)	.
Tattooed Homeboys	Genre	Gay pornography	.
Tattooed Homeboys	Initial release date	"2000-05-01"^^<http://www.w3.org/2001/XMLSchema#date>	.
Tattooed Homeboys	Language	English Language	.
Tattooed Homeboys	Production company	Catalina Video	.
Tattooed Homeboys	Runtime	"91.0"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattooed Homeboys	is-a	Film	.
Tattooed Homeboys	is-a	Topic	.
Tattooed Lady	Length	"293.0"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattooed Lady	Recorded by	Robin Scott	.
Tattooed Lady	Release	Woman From the Warm Grass (Consumer product)	.
Tattooed Lady	Release	Woman From the Warm Grass (Musical Release)	.
Tattooed Lady	is-a	Canonical Version	.
Tattooed Lady	is-a	Musical Recording	.
Tattooed Lady	is-a	Topic	.
Tattooed Lady (Musical Recording) #1	Length	"95.426"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattooed Lady (Musical Recording) #1	Recorded by	The Goats	.
Tattooed Lady (Musical Recording) #1	Release	Tricks of the Shade (Consumer product) #1	.
Tattooed Lady (Musical Recording) #1	Release	Tricks of the Shade (Consumer product) #2	.
Tattooed Lady (Musical Recording) #1	is-a	Canonical Version	.
Tattooed Lady (Musical Recording) #1	is-a	Musical Recording	.
Tattooed Lady (Musical Recording) #1	is-a	Topic	.
Tattooed Lady (Musical Recording) #2	Length	"175.0"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattooed Lady (Musical Recording) #2	Recorded by	Bob Kevoian	.
Tattooed Lady (Musical Recording) #2	Recorded by	The Bob & Tom Band	.
Tattooed Lady (Musical Recording) #2	Recorded by	Tom Griswold	.
Tattooed Lady (Musical Recording) #2	Release	Donkey Show (Multi-Part Musical Release)	.
Tattooed Lady (Musical Recording) #2	is-a	Canonical Version	.
Tattooed Lady (Musical Recording) #2	is-a	Musical Recording	.
Tattooed Lady (Musical Recording) #2	is-a	Topic	.
Tattooed Lady (Musical Recording) #3	Recorded by	Point Blank (Southern rock Artist)	.
Tattooed Lady (Musical Recording) #3	Release	Second Season (Musical Release) #5	.
Tattooed Lady (Musical Recording) #3	is-a	Canonical Version	.
Tattooed Lady (Musical Recording) #3	is-a	Musical Recording	.
Tattooed Lady (Musical Recording) #3	is-a	Topic	.
Tattooed Lady (Musical Recording) #4	Length	"228.36"^^<http://www.w3.org/2001/XMLSchema#float>	.
Tattooed Lady (Musical Recording) #4	Recorded by	Marc Jordan	.
Tattooed Lady (Musical Recording) #4	Release	Blue Desert (Musical Release)	.
Tattooed Lady (Musical Recording) #4	is-a	Canonical Version	.
Tattooed Lady (Musical Recording) #4	is-a	Musical Recording	.
Tattooed Lady (Musical Recording) #4	is-a	Topic	.
Tattooed Lady (TV Episode)	Episode number	"17"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Lady (TV Episode)	Original air date	"1992-05-04"^^<http://www.w3.org/2001/XMLSchema#date>	.
Tattooed Lady (TV Episode)	Previous episode	Alive and Kicking (TV Episode) #37	.
Tattooed Lady (TV Episode)	Season	Sweating Bullets - Season 2	.
Tattooed Lady (TV Episode)	Season number	"2"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Lady (TV Episode)	Series	Sweating Bullets (TV Drama)	.
Tattooed Lady (TV Episode)	TVRage Episode ID	"167131"	.
Tattooed Lady (TV Episode)	is-a	TV Episode	.
Tattooed Lady (TV Episode)	is-a	Topic	.
Tattooed Lady (m/0l93hz4)	Recording	Tattooed Lady (Musical Recording) #3	.
Tattooed Lady (m/0l93hz4)	Release	Second Season (Musical Release) #5	.
Tattooed Lady (m/0l93hz4)	Track #	"7"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Lady (m/0l93hz4)	is-a	Release track	.
Tattooed Lady (m/0l93hz4)	is-a	Topic	.
Tattooed Lady (m/0lqv9tf)	Recording	Tattooed Lady (Musical Recording) #4	.
Tattooed Lady (m/0lqv9tf)	Release	Blue Desert (Musical Release)	.
Tattooed Lady (m/0lqv9tf)	Track #	"8"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Lady (m/0lqv9tf)	is-a	Release track	.
Tattooed Lady (m/0lqv9tf)	is-a	Topic	.
Tattooed Lady (m/0m63_7q)	Recording	Tattooed Lady (Musical Recording) #2	.
Tattooed Lady (m/0m63_7q)	Release	Donkey Show (Multi-Part Musical Release)	.
Tattooed Lady (m/0m63_7q)	Track #	"31"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Lady (m/0m63_7q)	is-a	Release track	.
Tattooed Lady (m/0m63_7q)	is-a	Topic	.
Tattooed Lady (m/0mkgfl1)	Recording	Tattooed Lady (Musical Recording) #1	.
Tattooed Lady (m/0mkgfl1)	Release	Tricks of the Shade (Consumer product) #1	.
Tattooed Lady (m/0mkgfl1)	Track #	"18"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Lady (m/0mkgfl1)	is-a	Release track	.
Tattooed Lady (m/0mkgfl1)	is-a	Topic	.
Tattooed Lady (m/0n7lkl8)	Recording	Tattooed Lady (Musical Recording) #1	.
Tattooed Lady (m/0n7lkl8)	Release	Tricks of the Shade (Consumer product) #2	.
Tattooed Lady (m/0n7lkl8)	Track #	"18"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Lady (m/0n7lkl8)	is-a	Release track	.
Tattooed Lady (m/0n7lkl8)	is-a	Topic	.
Tattooed Lady (m/0q7pdpv)	Recording	Tattooed Lady	.
Tattooed Lady (m/0q7pdpv)	Release	Woman From the Warm Grass (Consumer product)	.
Tattooed Lady (m/0q7pdpv)	Track #	"11"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Lady (m/0q7pdpv)	is-a	Release track	.
Tattooed Lady (m/0q7pdpv)	is-a	Topic	.
Tattooed Lady (m/0qcxjd9)	Recording	Tattooed Lady	.
Tattooed Lady (m/0qcxjd9)	Release	Woman From the Warm Grass (Musical Release)	.
Tattooed Lady (m/0qcxjd9)	Track #	"11"^^<http://www.w3.org/2001/XMLSchema#int>	.
Tattooed Lady (m/0qcxjd9)	is-a	Release track	.
Tattooed Lady (m/0qcxjd9)	is-a	Topic	.
Tattooed Landscape (m/0_rrmx4)	Recording	Tattooed Landscape (m/0_rwwkt)	.
Tattooed Landscape (m/0_rrmx4)	Release	Coming Back (m/0_rr2k6)	.
Tattooed Landscape (m/0_rrmx4)	Track #	"1"^^<http://www.w3.org/2001/XMLSchema#int>	.
